400	176.19975
401	239.83426
402	14.93784
403	57.41758
404	99.60131
405	-59.12974
406	109.45651
407	109.10063
408	98.28853
409	150.07691
410	-27.00825
411	76.58621
412	117.54753
413	76.01935
414	-36.8445
415	55.05993
416	126.25735
417	54.90615
418	125.90423
419	14.19506
420	44.5504
421	14.15446
422	94.89839
423	44.35559
424	134.88517
425	144.73871
426	124.58415
427	114.48926
428	154.5964
429	94.32464
430	84.25491
431	144.3569
432	44.08458
433	74.1011
434	194.15717
435	84.02134
436	94.0565
437	74.07015
438	114.14763
439	184.30213
440	124.24664
441	134.52866
442	74.43671
443	124.97436
444	115.1188
445	105.22411
446	95.29005
447	156.41434
448	126.18627
449	126.42852
450	14.30154
451	137.11725
452	147.59822
453	137.57944
454	127.52616
455	4.12065
456	334.80332
457	128.5292
458	222.49751
459	264.8941
460	192.47731
461	151.1222
462	320.06551
463	352.7823
464	438.68342
465	270.00432
466	442.12839
467	701.66143
468	532.43846
469	491.56599
470	450.29882
471	595.06868
472	565.43812
473	535.4357
474	694.1813
475	720.42217
476	948.15427
477	771.64988
478	1103.42577
479	914.64506
480	1181.1959
481	1299.82531
482	1269.716
483	1158.59563
484	1567.73478
485	1166.37589
486	1404.0965
487	1608.48303
488	1779.13373
489	1738.709
490	1792.6511
491	2167.01987
492	2162.41257
493	2301.25447
494	2392.97495
495	2521.37969
496	2122.04341
497	2849.28327
498	3009.27869
499	2900.70318
500	2938.9128
501	2618.81756
502	3229.08701
503	3144.66486
504	3310.6562
505	3086.58848
506	3511.11456
507	3531.50466
508	4181.57221
509	3559.36055
510	4060.6066
511	4226.46988
512	4630.40312
513	4615.70822
514	4786.52478
515	4585.04471
516	5082.14704
517	4963.32996
518	4910.7214
519	4980.16916
520	5462.45359
521	5140.58002
522	5343.32927
523	6249.98833
524	5204.72297
525	6278.26206
526	5546.93602
527	5828.70479
528	5678.45645
529	5715.57992
530	6443.49813
531	6578.94884
532	6387.64545
533	5697.38348
534	5828.47363
535	5960.84004
536	6600.1482
537	6259.49704
538	5711.48294
539	6736.21709
540	6466.44451
541	6200.63641
542	6330.00274
543	5621.58925
544	6316.07518
545	6250.42649
546	6430.12739
547	5530.37404
548	5974.15672
549	6508.36616
550	6029.0879
551	6231.45419
552	5986.89735
553	5319.68226
554	6133.46645
555	5384.78391
556	5283.72745
557	5234.37535
558	5708.53972
559	5131.5758
560	5776.27913
561	5658.88658
562	5407.86215
563	4944.53406
564	5935.76721
565	5678.30428
566	4627.17253
567	4941.00614
568	5456.31225
569	5821.08794
570	5050.71157
571	5214.39958
572	4647.57154
573	5260.61228
574	4517.82904
575	4721.53854
576	4108.53212
577	4014.84005
578	5030.28369
579	4639.82415
580	4394.4915
581	4236.10943
582	4317.3242
583	4198.72853
584	4369.66261
585	4044.17311
586	3914.65106
587	3437.60591
588	3880.25662
589	3675.24105
590	3184.58475
591	3235.88739
592	4627.52063
593	3701.67807
594	3343.57037
595	3567.86293
596	4269.37278
597	3433.68467
598	3363.88254
599	2910.63281
600	3244.52094
601	3143.67459
602	3275.65835
603	2803.44603
604	3066.71767
605	2556.8322
606	2771.82485
607	2607.85708
608	3075.02479
609	3495.00837
610	2628.11779
611	2969.95397
612	2398.36414
613	2424.17884
614	2596.87566
615	2535.18015
616	2384.15213
617	2441.60806
618	2806.84044
619	2993.27481
620	2523.89454
621	2396.84455
622	2684.23361
623	2424.08007
624	1991.8946
625	1949.10312
626	2717.83086
627	2375.74795
628	2301.52309
629	2119.45444
630	1328.41502
631	1780.63033
632	1916.32975
633	1795.50489
634	1595.22532
635	968.99142
636	1440.69364
637	1649.07048
638	1586.31098
639	1522.06368
640	2016.45494
660	1991.20692
661	837.63337
662	450.64072
663	1006.15592
664	1522.88118
665	976.59464
666	1195.64651
667	1576.89592
668	906.60008
669	1185.58827
670	711.00915
671	1050.63929
672	1287.57269
673	796.23916
674	1492.98909
675	1280.35095
676	1121.59692
677	1017.62565
678	1272.29185
679	983.4864
680	439.30563
681	1010.37368
682	897.29899
683	1425.89915
684	725.96687
685	1266.0343
686	544.70862
687	416.08977
688	-131.43231
689	848.67413
690	1642.452
691	7.20976
692	-285.0644
693	155.58741
694	608.18893
695	311.93153
696	-69.48577
697	712.82082
698	-71.51176
699	733.3058
700	253.29667
701	754.32123
702	344.71276
703	264.30638
704	354.42024
705	184.01838
706	1165.12163
707	9.02534
708	-265.54181
709	938.07713
710	-555.73105
711	679.29258
712	-378.91744
713	-286.06071
714	1211.51167
715	721.41849
716	937.92006
717	219.50888
718	-201.37708
719	-204.15089
720	555.42946
