315	281.43206
316	775.13402
317	353.90563
318	481.74591
319	1183.67163
320	1447.2621
321	1321.28496
322	1723.25334
323	8589.01618
324	578264.59135
325	705696.5573
326	32016.48664
327	2289.86688
328	1665.93388
329	1084.20199
330	1326.17187
331	772.65543
332	826.20639
333	606.30032
334	536.35493
335	386.67212
