400	93.47182
401	61.02925
402	71.48823
403	92.5061
404	123.97184
405	7.39122
406	133.66323
407	196.17133
408	49.14426
409	101.09348
410	256.57839
411	100.39003
412	48.46258
413	130.46564
414	119.74463
415	58.11881
416	149.67605
417	220.64138
418	240.63954
419	138.9088
420	169.089
421	158.73221
422	138.30936
423	37.29902
424	218.43345
425	47.24111
426	117.55117
427	147.63089
428	137.53056
429	-23.07943
430	127.38539
431	147.36434
432	177.34026
433	77.1052
434	117.09479
435	117.02972
436	97.0583
437	17.01612
438	127.16447
439	207.3399
440	127.2526
441	197.77722
442	178.04457
443	77.60505
444	77.75568
445	148.73023
446	240.25256
447	88.36395
448	190.29703
449	272.22915
450	242.10462
451	222.04809
452	222.42232
453	212.52943
454	377.43631
455	192.64018
456	224.23556
457	380.40496
458	132.04291
459	247.16497
460	300.22277
461	238.22736
462	207.41087
463	303.13928
464	367.68876
465	549.57573
466	434.65279
467	361.55949
468	320.10976
469	473.15934
470	475.31542
471	532.71773
472	612.74131
473	361.75098
474	552.89761
475	679.03145
476	917.82232
477	763.75288
478	970.87873
479	940.81028
480	1036.11671
481	1142.79174
482	1503.18733
483	1277.45554
484	1536.47271
485	1460.29333
486	1349.28542
487	1565.16872
488	1430.12269
489	1518.12651
490	2033.01317
491	2158.70346
492	2320.9577
493	2089.54862
494	2036.54889
495	2236.00863
496	2367.63908
497	2488.26061
498	2744.25699
499	2401.30124
500	2659.07505
501	3601.18384
502	3357.30442
503	3561.20161
504	3515.52976
505	3683.95196
506	3680.06471
507	3739.76634
508	4198.27794
509	4403.31931
510	4519.43955
511	4740.07615
512	4384.69217
513	3840.25867
514	4431.9182
515	4548.99456
516	4522.09014
517	5034.92944
518	5281.67518
519	5052.60301
520	5095.44928
521	5296.98431
522	5208.14331
523	5706.93815
524	5661.05455
525	5514.459
526	5307.81927
527	5775.37589
528	6060.01855
529	6085.03361
530	6271.53434
531	5857.98842
532	6362.29765
533	6287.54471
534	6241.33645
535	6711.65612
536	6589.41376
537	5800.92017
538	5933.78616
539	5833.15081
540	6786.30032
541	6364.22902
542	6510.90571
543	6175.03503
544	6174.59769
545	6075.07367
546	6765.33947
547	6184.23596
548	6431.7731
549	6175.68631
550	5796.02214
551	6185.15555
552	6182.19741
553	5812.63252
554	5594.54996
555	5602.3688
556	6269.5241
557	6191.79541
558	5695.87016
559	6431.79383
560	5965.51473
561	5886.79852
562	5394.78163
563	5157.4656
564	5295.44917
565	5626.57884
566	4942.22229
567	5297.83492
568	5363.86572
569	5251.67682
570	5076.72553
571	5180.09432
572	5447.26314
573	4856.42327
574	5351.47606
575	4248.13339
576	4472.28649
577	4084.79238
578	3861.39449
579	4926.31282
580	4053.61444
581	4242.68044
582	5097.27069
583	3893.40698
584	4016.7629
585	4300.33429
586	3761.62794
587	4687.01689
588	4420.34013
589	3728.94533
590	4038.35452
591	3859.81582
592	3701.53796
593	4167.40419
594	3667.22019
595	3820.60701
596	3731.98653
597	3666.09564
598	3169.7154
599	3503.44527
600	3611.58303
601	3203.2335
602	3596.95498
603	3285.61767
604	2171.15107
605	2698.87843
606	2752.87683
607	2424.70569
608	3635.37491
609	2527.88883
610	3199.32541
611	2039.70977
612	2176.93244
613	3508.37394
614	2253.17153
615	2751.88759
616	2603.34999
617	2268.50898
618	2386.12147
619	2288.4269
620	2313.57
621	2565.32301
622	1889.26274
623	2042.87393
624	2826.2478
625	1925.74058
626	2322.32562
627	1906.76024
628	2589.21348
629	2340.52337
630	2830.87373
631	2007.71476
632	2219.87053
633	1175.98151
634	1531.26581
635	2315.66061
636	2376.75929
637	2127.4565
638	2265.59762
639	1375.4065
640	1588.35835
660	1167.59335
661	1180.52422
662	1292.497
663	655.75336
664	966.34653
665	874.33342
666	522.77185
667	686.29025
668	641.51234
669	649.12299
670	765.28466
671	390.55178
672	1008.8773
673	683.29743
674	1035.36791
675	758.94106
676	945.42987
677	1136.6462
678	729.60812
679	372.62528
680	501.17966
681	1010.37368
682	1024.57545
683	909.73656
684	1510.79593
685	536.9046
686	141.22075
687	143.24402
688	283.61708
689	427.84398
690	433.72109
691	223.50264
692	-65.78409
693	377.85514
694	608.18893
695	-68.47277
696	470.9591
697	869.48473
698	881.97832
699	330.39052
700	580.13108
701	671.42879
702	596.94161
703	8.52601
704	527.30817
705	885.0408
706	1698.76512
707	-351.98811
708	192.2889
709	9.28789
710	103.61087
711	200.91752
712	495.50742
713	503.07228
714	-590.73709
715	-396.27213
716	113.37495
717	428.56496
718	434.55055
719	-96.70305
720	-315.83244
