400	105.2901
401	190.58258
402	-2.13398
403	231.79689
404	178.01085
405	177.38923
406	-23.15426
407	81.82547
408	39.73366
409	164.66772
410	81.02475
411	184.22088
412	131.98319
413	121.22005
414	171.94101
415	8.15703
416	171.05834
417	130.14791
418	129.96566
419	58.80811
420	159.97642
421	78.86059
422	220.08351
423	38.3071
424	118.77948
425	128.65663
426	58.27323
427	158.6781
428	279.07662
429	98.33846
430	178.54016
431	48.11897
432	78.14994
433	58.07924
434	148.1199
435	78.01981
436	78.04688
437	108.10239
438	138.17871
439	118.19376
440	28.05569
441	128.50499
442	189.10948
443	179.39868
444	139.35433
445	119.38889
446	281.81524
447	69.06607
448	201.49098
449	59.13592
450	161.40308
451	79.81452
452	172.19793
453	264.89175
454	100.78681
455	152.46388
456	266.60264
457	111.94478
458	153.87678
459	81.34543
460	144.35799
461	92.35246
462	61.06513
463	124.63566
464	72.05428
465	242.36608
466	93.97898
467	40.76932
468	148.73787
469	192.72852
470	84.83891
471	172.83245
472	173.81172
473	30.97562
474	164.64556
475	255.05629
476	132.56185
477	245.93519
478	122.35111
479	20.47713
480	146.22154
481	181.10441
482	135.7124
483	55.39103
484	148.20536
485	241.63963
486	149.27272
487	231.79013
488	256.17646
489	139.19109
490	258.12281
491	247.1163
492	367.15715
493	320.54896
494	261.61913
495	346.78001
496	239.54652
497	301.46001
498	315.09493
499	144.78975
500	465.98533
501	294.83376
502	395.85569
503	435.29967
504	349.41626
505	439.49787
506	302.33186
507	355.19475
508	434.34893
509	307.59906
510	348.34909
511	546.27842
512	509.81737
513	406.87983
514	462.18386
515	357.8311
516	480.81624
517	186.42883
518	703.86101
519	448.26989
520	258.41502
521	495.51094
522	596.49059
523	333.96884
524	364.50014
525	281.62571
526	283.5037
527	299.79491
528	519.38871
529	493.57844
530	408.59774
531	426.35852
532	861.82518
533	582.65282
534	178.45353
535	590.90596
536	288.29644
537	413.8
538	680.9008
539	341.19315
540	453.78558
541	648.01733
542	573.1262
543	303.34638
544	208.15078
545	439.20144
546	525.11056
547	412.61515
548	449.23513
549	537.0162
550	370.86376
551	528.14747
552	515.03909
553	623.59078
554	610.88905
555	385.63827
556	299.48253
557	319.73878
558	466.96362
559	415.778
560	437.26286
561	385.41205
562	388.67841
563	410.78827
564	376.2106
565	379.31992
566	479.33951
567	444.57356
568	625.48929
569	134.91274
570	236.12677
571	298.65756
572	382.54967
573	447.27515
574	409.5834
575	621.4746
576	332.21498
577	186.53956
578	123.94072
579	426.50194
580	429.89591
581	455.58985
582	592.14068
583	329.83642
584	579.92436
585	199.48836
586	292.34267
587	133.45458
588	296.69824
589	438.97415
590	230.49432
591	374.83153
592	593.39458
593	236.48269
594	360.15168
595	215.93668
596	69.34016
597	569.78174
598	347.98785
599	173.00964
600	251.55305
601	538.6197
602	621.69592
603	363.60484
604	313.58118
605	423.45858
606	481.82112
607	-114.81132
608	104.89313
609	328.87639
610	754.1066
611	705.50631
612	368.09426
613	372.05623
614	111.6304
615	172.17851
616	444.40115
617	419.08198
618	608.0464
619	707.95296
620	87.89682
621	152.58427
622	347.5986
623	286.71915
624	488.08013
625	527.32584
626	297.47402
627	369.71294
628	374.34412
629	589.51713
630	419.1256
631	605.55849
632	541.25344
633	178.0666
634	782.56336
635	564.60918
636	1109.41114
637	653.40529
638	620.38895
639	507.35456
640	552.12457
660	823.61357
661	979.68815
662	792.33533
663	1852.12781
664	708.31683
665	1482.78768
666	672.87466
667	576.27426
668	1219.40362
669	321.87917
670	434.20406
671	660.08751
672	445.91262
673	169.41259
674	228.81059
675	1042.81978
676	293.61176
677	892.65408
678	602.98192
679	977.37779
680	742.48838
681	1631.65936
682	190.91468
683	-64.52032
684	392.41453
685	331.42259
686	1143.21563
687	68.21144
688	553.39919
689	911.79866
690	-213.30545
691	-72.09763
692	-73.09344
693	222.26773
694	150.1701
695	-456.48517
696	77.20641
697	234.99587
698	476.74504
699	-725.24749
700	817.08603
701	165.78489
702	504.4577
703	-426.30061
704	1642.43528
705	350.51121
706	355.76233
707	361.01345
708	-274.69843
709	278.63677
710	94.1917
711	-287.02503
712	388.63327
713	98.64162
714	400.49973
715	1930.55653
716	412.27255
717	940.75234
718	953.89144
719	322.34351
720	0
